product,page,title,sections,section_count,doc_url
line-mini-app,line-mini-app/develop/service-messages,Sending service messages,Chat room where service messages are displayed / Types of service messages that can be sent / Preview service messages / Flow of sending a service message / Adding service message templates to the channel / Template elements / Maximum number of characters for each element / Sending service messages for the first time / Sending subsequent service messages / Save the service notification token included in the response,10,https://developers.line.biz/en/docs/line-mini-app/develop/service-messages/
line-mini-app,line-mini-app/develop/share-messages-standard,An example of a JSON file that adheres to guidelines,Standard type / Image list type,2,https://developers.line.biz/en/docs/line-mini-app/develop/share-messages-standard/
line-mini-app,line-mini-app/develop/share-messages,Implementing a custom action button,Guidelines / Using share target picker / Custom share message format,3,https://developers.line.biz/en/docs/line-mini-app/develop/share-messages/
line-mini-app,line-mini-app/develop/web-to-mini-app,Implementing web apps in operation as LINE MINI Apps,What is LINE MINI App / Requirements / Procedure for implementing a web app as a LINE MINI App / 1. Create a LINE MINI App channel / 2. Load the LIFF SDK on the web app side / 3. Initialize the LIFF app / 4. Implement the necessary features / 5. Configure the LINE MINI App channel / 6. Request a review of your LINE MINI App / Next step,10,https://developers.line.biz/en/docs/line-mini-app/develop/web-to-mini-app/
line-mini-app,line-mini-app/development-guidelines,LINE MINI App development guidelines,Prohibiting mass requests to the LINE Platform / Saving logs / Service message API request logs / Deauthorize your app when a user unregisters from your app,4,https://developers.line.biz/en/docs/line-mini-app/development-guidelines/
line-mini-app,line-mini-app/discover/builtin-features,Built-in features,Action button / Dropdown menu / Multi-tab view / Channel consent simplification,4,https://developers.line.biz/en/docs/line-mini-app/discover/builtin-features/
line-mini-app,line-mini-app/discover/console-guide,LINE Developers Console Guide for LINE MINI App,LINE Developers Console for LINE MINI App / Precautions for using LINE Developers Console for LINE MINI App / Basic structure of a LINE MINI App channel / Confirm LIFF ID and set endpoint URL / Issuing a channel access token / About configuring the company or owner's country or region / When settings on the LINE Developers Console are reflected / Channel description / Differences in the behavior of the 3 LINE MINI Apps,9,https://developers.line.biz/en/docs/line-mini-app/discover/console-guide/
line-mini-app,line-mini-app/discover/custom-features,Custom features,Service messages / Custom Path / Add a shortcut to your LINE MINI App to the home screen of the user's device / Common Profile Quick-fill / Display your LINE MINI App name in the header / Inducing users to add your Official Account as a friend / Custom action button / Using payment systems / Place ads,9,https://developers.line.biz/en/docs/line-mini-app/discover/custom-features/
line-mini-app,line-mini-app/discover/introduction,Introducing LINE MINI App,Introduction / Things you can do with LINE MINI App / Unverified MINI Apps and verified MINI Apps / What are unverified MINI Apps / What are verified MINI Apps / LINE MINI App Components / Ways in which users can access LINE MINI Apps / Access from outside of LINE / LINE Official Account / Home Tab / Searching on LINE / LINE Message / Features available on LIFF apps but not on LINE MINI Apps,13,https://developers.line.biz/en/docs/line-mini-app/discover/introduction/
line-mini-app,line-mini-app/discover/native-mini,The differences between native apps and LINE MINI Apps,Experiences that can be realized with LINE MINI Apps / 1. Barrier to use / 2. Notification delivery rate / 3. Retention / Features available in native apps and LINE MINI Apps / Camera / microphone / GPS / Bluetooth / Adding icons to home screen / Development costs of native apps and LINE MINI Apps / Development costs / Ease of updates / FAQ,13,https://developers.line.biz/en/docs/line-mini-app/discover/native-mini/
line-mini-app,line-mini-app/discover/specifications,LINE MINI App specifications,HTML5 Support / Support Media Formats / HTML5 Support in the browser / Supported Platforms and Versions / Opening LINE MINI App in an external browser / Supported LIFF Versions,6,https://developers.line.biz/en/docs/line-mini-app/discover/specifications/
line-mini-app,line-mini-app/discover/ui-components,LINE MINI App UI components,Header / Body,2,https://developers.line.biz/en/docs/line-mini-app/discover/ui-components/
line-mini-app,line-mini-app/in-app-purchase/iap-guidelines,In-app purchase development guidelines,Prohibited matters / Don't restrict access by IP address / Required matters / Verify access token validity / Recommended matters / Implement with non-breaking changes in mind / Verify the webhook signature / Eliminate duplicates / Implement proper error handling / Don't send duplicate payment notifications,10,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-guidelines/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,1,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-settings,Set up in-app purchase,Register the webhook URL / Register the webhook URL for the developing / Register the webhook URL for published / Use the test payment feature / Tester permissions for the test payment feature,5,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-settings/
line-mini-app,line-mini-app/in-app-purchase/implement-in-app-purchase,Integrate the in-app purchase feature,Preparation / Implementation flow / 1. Check if your environment is compatible with in-app purchase / 2. Get information about purchasable items / 3. Obtain user consent for in-app purchase / 4. Reserve a purchase from your LINE MINI App server / 5. Start the purchase transaction at the store / 6. Receive webhook and process purchase completion / Test payment guide / LINE MINI App channel roles / Tester permissions for the test payment feature / Test payment procedure / Production operation checklist / User notification on successful payment / How users check purchase history,15,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/implement-in-app-purchase/
line-mini-app,line-mini-app/in-app-purchase/overview,In-app purchase overview,What is in-app purchase / Service fees for the in-app purchase feature / Flow to start using in-app purchase / System architecture / Conditions / In-app purchase use conditions / In-app purchase requirements / Available items and prices / In-app purchase cancellation / Example process flow,10,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/overview/
line-mini-app,line-mini-app/in-app-purchase/request-iap-review,Apply to use in-app purchase,Things to check prior to applying / Relationship between the in-app purchase review and the verification review / In-app purchase review period / Application flow / 1. Enter the required information / 2. Apply to use in-app purchase / 3. Configure after approval / Change application information,8,https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/request-iap-review/
line-mini-app,line-mini-app/quick-fill/design-regulations,Common Profile Quick-fill design regulations,User experience with Quick-fill / Recommended screen transitions / Prohibited screen transitions / Auto-fill button guidelines / What is the Auto-fill button / Example of using the Auto-fill button / Location of the Auto-fill button / Prohibited items for the Auto-fill button / Types of Auto-fill buttons / Type A / Type B / Type C / Type D,13,https://developers.line.biz/en/docs/line-mini-app/quick-fill/design-regulations/
line-mini-app,line-mini-app/quick-fill/overview,Overview of Common Profile Quick-fill,What is Common Profile Quick-fill / Languages that support Quick-fill / Steps for using Quick-fill / Step 1. Prepare a verified MINI App / Step 2. Apply to use Quick-fill and develop / Integrate Quick-fill with the LIFF Plugin / Specify a CDN path to integrate Quick-fill / Use the npm package to integrate Quick-fill / Quick-fill operating environment / LIFF SDK version / Node.js version / Types of scope that can be selected in the LINE Developers Console / The `scopes` parameters that can be specified and its return value / Dummy data for Common Profile that can be obtained / Options for getti,16,https://developers.line.biz/en/docs/line-mini-app/quick-fill/overview/
line-mini-app,line-mini-app/quickstart,Get started with LINE MINI App,Process from LINE MINI App development to release / Common Guidelines / Guideline per Role / Guideline for Service Planners / Guideline for Developers / Guideline for Designers / Guideline for Service Operators and Marketers,7,https://developers.line.biz/en/docs/line-mini-app/quickstart/
line-mini-app,line-mini-app/service/business-manager-link,Link a LINE MINI App channel to a Business Manager organization,Requirements for linking to a Business Manager organization / How to link to a Business Manager organization / 1. A developer sends a link request / 2. A developer sends the link request URL to the Business Manager organization administrator / 3. The Business Manager organization administrator approves the request / Account linking review / Requirements for starting an account linking review / Account linking review status / If the account linking review is rejected / Account linking review resubmission / Link a LINE MINI App channel to a LINE Official Account / Requirements for linking to a L,14,https://developers.line.biz/en/docs/line-mini-app/service/business-manager-link/
line-mini-app,line-mini-app/service/line-mini-app-ads,Place ads in LINE MINI Apps,Ads that can be placed in LINE MINI Apps / How to place LY Ads in LINE MINI Apps / 1. Check the documentation / 2. Apply to become a network partner / 3. Apply for LY Ads site review,5,https://developers.line.biz/en/docs/line-mini-app/service/line-mini-app-ads/
line-mini-app,line-mini-app/service/line-mini-app-oa,Use LINE Official Account,Send rich messages / Set a link to your LINE MINI App in a rich menu / Add the LINE Official Account as a friend on the LINE MINI App / Add friend option / `liff.requestFriendship()` method,5,https://developers.line.biz/en/docs/line-mini-app/service/line-mini-app-oa/
line-mini-app,line-mini-app/service/service-operation,Running your service,Sharing the LINE MINI App Link / Conditions for service messages / Notifications allowed by service messages / Notifications disallowed by service messages / Message Count Limit / Service Message Templates / Channel consent simplification,7,https://developers.line.biz/en/docs/line-mini-app/service/service-operation/
line-mini-app,line-mini-app/service/update-service,Re-review after updating your verified MINI App,,0,https://developers.line.biz/en/docs/line-mini-app/service/update-service/
line-mini-app,line-mini-app/submit/submission-guide,Submitting LINE MINI App,Things to check prior to requesting review of your LINE MINI App / Review period / When requesting review for multiple LINE MINI Apps / Review Process / 1. Submit an application for review in the LINE Developers Console / 2. After your LINE MINI App has been approved / Provider of a LINE MINI App channel that has passed review,7,https://developers.line.biz/en/docs/line-mini-app/submit/submission-guide/
line-mini-app,line-mini-app/technicalcase/bravetechnology,"'How queue management solutions are scaling with the LINE MINI App: The development use case of ""matoca"" and ""yoboca""'",The service provider’s thoughts on developing the system / Image / System overview / Adopting AWS with future scalability in mind / Aiming to deliver services that enhance marketing and customer loyalty through integration with other services / A message for those developing new services / Related links,7,https://developers.line.biz/en/docs/line-mini-app/technicalcase/bravetechnology/
line-mini-app,line-mini-app/technicalcase/classmethod,A case study of mobile order system CX ORDER,"The service provider’s thoughts on developing the system / Image / System overview / Built primarily on AWS, with the adoption of Google Cloud also underway / Ongoing cloud infrastructure and operational costs / Operational tools supporting the infrastructure / Aiming to boost sales, improve operational efficiency, and reduce labor needs at client stores / Requests for the LINE API / A message for those developing new services / Related Links",10,https://developers.line.biz/en/docs/line-mini-app/technicalcase/classmethod/
line-mini-app,line-mini-app/technicalcase/grandream,Technical case study of the GDL platform: achieving both cost-efficiency and flexibility,Service overview and the challenges we want to solve / Image / System overview / Utilizing system data in services / Utilizing AWS for its diverse services / Cloud infrastructure running costs / Operational tools that support our infrastructure / Future goals / Related links,9,https://developers.line.biz/en/docs/line-mini-app/technicalcase/grandream/
line-mini-app,line-mini-app/technicalcase/hakuhodo,"A development case study of “PoHUNT,” a digital revitalization initiative for mobility and health promotion in Asahi Town, Toyama Prefecture",The service provider’s thoughts on developing the system / Image / System overview / Using AWS for its comprehensive functionality and ease of maintenance / Ongoing cloud infrastructure and operational costs / Operational tools supporting the infrastructure / Linking with the municipality's LINE Official Account to revitalize the entire town / A message for those developing new services / Related links,9,https://developers.line.biz/en/docs/line-mini-app/technicalcase/hakuhodo/
line-mini-app,line-mini-app/technicalcase/kirifuda-morikaranotegami,Nature conservation through play: A technical case study of Letters from the Forest launched on the LINE MINI App,"Service overview: ""Letters from the Forest"", a LINE MINI App for logging environmental actions / Image / System overview / Technical configuration of ""Letters from the Forest"": Seamless integration of LIFF and blockchain / Initial feedback and operational reality / Future outlook: Building a cross-sector environmental contribution program / A message for those considering using LINE API / Related links",8,https://developers.line.biz/en/docs/line-mini-app/technicalcase/kirifuda-morikaranotegami/
line-mini-app,line-mini-app,LINE MINI App,API reference / Development guidelines / Quickstart / Discover LINE MINI App / Design LINE MINI App / Develop LINE MINI App / Common Profile Quick-fill / In-app purchase / Submit LINE MINI App / Service LINE MINI App / Tools / Demo / Case studies,13,https://developers.line.biz/en/docs/line-mini-app/
line-social-plugins,line-social-plugins/general/guidelines,Usage Guidelines for the LINE Social Plugin,Definitions / Agreement to the Guidelines / Retention of Rights / Terms of Use / Alteration and Termination of the Service / The Installer’s Responsibility / Exemption of Liability / Modification of the Guidelines / Governing Law and Jurisdiction / Inquiries,19,https://developers.line.biz/en/docs/line-social-plugins/general/guidelines/
line-social-plugins,line-social-plugins/general/overview,LINE Social Plugins overview,Types of plug-ins / How it works,2,https://developers.line.biz/en/docs/line-social-plugins/general/overview/
line-social-plugins,line-social-plugins/install-guide/using-add-friend-buttons,Using Add friend buttons,About / Create button / Need more help?,3,https://developers.line.biz/en/docs/line-social-plugins/install-guide/using-add-friend-buttons/
line-social-plugins,line-social-plugins/install-guide/using-like-buttons,Using Like buttons,About / Create button / Need more help?,3,https://developers.line.biz/en/docs/line-social-plugins/install-guide/using-like-buttons/
line-social-plugins,line-social-plugins/install-guide/using-line-share-buttons,Using Share buttons,About / Using official LINE icons / Using custom icons / Need more help?,4,https://developers.line.biz/en/docs/line-social-plugins/install-guide/using-line-share-buttons/
line-social-plugins,line-social-plugins/resources/design-guide,Design guide,Sample images / Design guide for custom icons / Color / Text,4,https://developers.line.biz/en/docs/line-social-plugins/resources/design-guide/
line-social-plugins,line-social-plugins/resources/release-notes,Release notes,"Seamless sharing experience from desktop to mobile / Removed the ""Like and share"" option / Added an option to customize the share counter / Easily share content from desktop / Newly added share counter / Our service has a new name: LINE Social Plugins / Added an option to share to a specific audience / New Add friend and Like buttons / Support of traditional Chinese / Release of LINE Social Plugins",10,https://developers.line.biz/en/docs/line-social-plugins/resources/release-notes/
messaging-api,messaging-api/actions,Actions,Postback action / Message action / URI action / Datetime picker action / Camera action / Camera roll action / Location action / Rich menu switch action / Clipboard action,9,https://developers.line.biz/en/docs/messaging-api/actions/
messaging-api,messaging-api/beacon-device-spec,LINE Beacon device specification,Requirements for LINE Beacon compliant devices / LINE Beacon packets / Packet transmission interval / Advertising packet specification / Generate a secure message / 1. Generate a message authentication code / 2. Generate a masked timestamp / 3. Concatenate items / Required parameters for secure messages / iBeacon packets,10,https://developers.line.biz/en/docs/messaging-api/beacon-device-spec/
messaging-api,messaging-api/building-bot,Build a bot,Before you begin / Settings on LINE Developers Console / Prepare a channel access token / Set a webhook URL / Add your LINE Official Account as a friend / Restrict who can call the API when using a long-lived channel access token (optional) / Verify that webhook works / Receive webhook events / Settings on LINE Official Account Manager / Customize your business profile / Set a greeting message (optional) / Set auto reply messages (optional) / Next steps,13,https://developers.line.biz/en/docs/messaging-api/building-bot/
messaging-api,messaging-api/check-webhook-error-statistics,Check webhook error causes and statistics,Enable error statistics / Check the reason for errors / Check the detail for errors / The reason is `could_not_connect` / The reason is `request_timeout` / The reason is `error_status_code` / The reason is `unclassified` / Enable webhook redelivery to prepare for errors,8,https://developers.line.biz/en/docs/messaging-api/check-webhook-error-statistics/
messaging-api,messaging-api/create-flex-message-including-video,Create a Flex Message including a video,Requirements to include videos in Flex Messages / Video aspect ratio / URI actions for videos / Define a Flex Message with a video / Playback behavior / Playback in a chat room / Playback in a video player / Display on version of LINE that doesn't support the video component / Videos in Flex Message Simulator / Related pages,10,https://developers.line.biz/en/docs/messaging-api/create-flex-message-including-video/
messaging-api,messaging-api/development-guidelines,Messaging API development guidelines,Prohibited matters / Don't send mass requests to the LINE Platform / Don't do load testing through the LINE Platform / Don't send mass messages to the same user / Don't send requests to invalid user IDs / Don't try to identify user attributes / Don't restrict access by IP address / Recommended matters / Recommended processing on receipt of unsend event / Recommended verification of webhook signature when receiving webhooks / Recommendation for implementation assuming non-breaking feature additions / Save logs,12,https://developers.line.biz/en/docs/messaging-api/development-guidelines/
messaging-api,messaging-api/download-bot-designer,Download LINE Bot Designer,Bot Designer for macOS / Bot Designer for Windows,2,https://developers.line.biz/en/docs/messaging-api/download-bot-designer/
messaging-api,messaging-api/emoji-list,LINE emoji,Specify LINE emojis in message objects / LINE emoji definitions,2,https://developers.line.biz/en/docs/messaging-api/emoji-list/
messaging-api,messaging-api/flex-message-elements,Flex Message elements,Container / Bubble / Carousel / Block / Component / Box / Button / Image / Video / Icon / Text / Span / Separator / Filler / Learn more,15,https://developers.line.biz/en/docs/messaging-api/flex-message-elements/
messaging-api,messaging-api/flex-message-layout,Flex Message layout,"Box component orientation / Child components in baseline boxes / Available child components / Component size / Width allocation in a horizontal box / Height allocation in a vertical box / Box width / Maximum width of a box / Box height / Maximum height of a box / Image size / Icon, text, and span size / Size of other components / Automatically shrink fonts to fit / Scaling to size according to the font size setting / Component position / Horizontally align text or images / Vertically align text, images, or button / Position child component with box padding / Child component arrangement with fr",28,https://developers.line.biz/en/docs/messaging-api/flex-message-layout/
messaging-api,messaging-api/generate-json-web-token,Issue channel access token v2.1,Process of issuing a channel access token v2.1 / Create an assertion signing key / 1. Generate a key pair for the assertion signing key / 2. Register public key and get `kid` / Generate a JWT / Header / Payload / Signature / Issue a channel access token v2.1 / Revoke channel access token v2.1,10,https://developers.line.biz/en/docs/messaging-api/generate-json-web-token/
messaging-api,messaging-api/get-quote-tokens,Get quote tokens,What is a quote token / Get quote tokens / Get quote tokens via webhook / Get quote tokens in the response when sending a message,4,https://developers.line.biz/en/docs/messaging-api/get-quote-tokens/
messaging-api,messaging-api/getting-started,Get started with the Messaging API,1. Create a LINE Official Account / Step 1-1. Register for Business ID / Step 1-2. Fill in the entry form / Step 1-3. Check your LINE Official Account / 2. Enable the Messaging API for your LINE Official Account / Step 2-1. Enable the use of the Messaging API / Step 2-2. Log in to the LINE Developers Console / Step 2-3. Check that you have a channel / [End-of-life] Create a channel in the LINE Developers Console / Next steps,10,https://developers.line.biz/en/docs/messaging-api/getting-started/
messaging-api,messaging-api/getting-user-ids,Get user IDs,What is user ID / Unit for issuing user IDs / Getting a user ID / Developer gets their own user ID / Get a user ID from webhook / Get user IDs of all of your friends / Get all user IDs of group and multi-person chat members / User ID validation,8,https://developers.line.biz/en/docs/messaging-api/getting-user-ids/
messaging-api,messaging-api/group-chats,Group chats and multi-person chats,Types of chats with multiple users / Group chats / Multi-person chats / Add LINE Official Account in group & multi-person chats / Receive webhook events / Tip for using message events / Send a request to an endpoint / Tip for sending messages,8,https://developers.line.biz/en/docs/messaging-api/group-chats/
messaging-api,messaging-api/icon-nickname-switch,Customize icon and display name,Customize the icon and display name / Example request / Icon and display name customization scope / Chat rooms / Message search result / Chat list and preview / Chat list search result / Friends list / Learn more,9,https://developers.line.biz/en/docs/messaging-api/icon-nickname-switch/
messaging-api,messaging-api/line-bot-sdk,LINE Messaging API SDKs,Official SDKs / LINE OpenAPI / Community SDKs and libraries,3,https://developers.line.biz/en/docs/messaging-api/line-bot-sdk/
messaging-api,messaging-api/linking-accounts,User account linking,Account linking sequence / Linking accounts / 1. Issue a link token / 2. Send the linking URL to the user / 3. Get the user's ID of your service / 4. Generate a nonce and redirect the user to the LINE Platform / 5. Linking accounts / Unlinking accounts / Learn more,9,https://developers.line.biz/en/docs/messaging-api/linking-accounts/
messaging-api,messaging-api/mark-as-read,Mark messages as read,"Conditions for marking messages as read in the Messaging API / How to mark messages as read using the Messaging API / 1. Get the read token of the message / 2. Use the ""Mark messages as read"" endpoint",4,https://developers.line.biz/en/docs/messaging-api/mark-as-read/
messaging-api,messaging-api/measure-impressions,Measure impressions,Aggregation environment / Endpoints for obtaining statistics / What is an impression? / Impression types / Actions that aren't counted as impressions / Impression measurement logic / Display message bubbles at 100% / Duplicate counting doesn't occur when scrolling / About carousel messages / Usage precautions / Make sure that it's within the measurement period / Avoid making the message too tall / Avoid interfering with the rich menus or the service menu bar,13,https://developers.line.biz/en/docs/messaging-api/measure-impressions/
messaging-api,messaging-api/message-types,Message types,Text message / Text message (v2) / Sticker message / Image message / Video message / Audio message / Location message / Coupon message / Imagemap message / Template message / Buttons template / Confirm template / Carousel template / Image carousel template / Flex Message / Common features / Quick reply / Related pages,18,https://developers.line.biz/en/docs/messaging-api/message-types/
messaging-api,messaging-api/nodejs-sample,Tutorial - Make a reply bot,Before you start / Preparation / 1. Set up Heroku / 2. Set up the project / 3. Implement the bot / 3-1. Set global configuration / 3-2. Set middleware / 3-3. Set routing / 3-4. Send a reply / 4. Prepare a Messaging API channel / 5. Deploy to Heroku / Verify webhook URL / Try the bot / Troubleshoot the sample bot / Next steps / Learn more,16,https://developers.line.biz/en/docs/messaging-api/nodejs-sample/
messaging-api,messaging-api/overview,Messaging API overview,How the Messaging API works / Try the demo / What you can do with the Messaging API / Send reply messages / Send messages at any time / Send different message types / Get content sent by users / Get user profiles / Join group chats / Use rich menus / Use beacons / Use account link / Get the number of sent messages / Messaging API pricing / Next steps / Learn more,16,https://developers.line.biz/en/docs/messaging-api/overview/
messaging-api,messaging-api/pricing,Messaging API pricing,Pricing system / Pricing plans by country or region / Example of subscription plans / When you exceed the limit of free messages / How to count the number of messages sent / Sending methods that are counted towards the number of messages for the subscription plan,6,https://developers.line.biz/en/docs/messaging-api/pricing/
messaging-api,messaging-api/receiving-messages,Receive messages (webhook),"Verify signature / Webhook event types / Webhook events for chats / Other webhook events / Processing on receipt of unsend event / Redeliver a webhook that failed to be received / Redelivered webhooks / Enable webhook redelivery / Conditions for webhook redelivery / Check the cause of the webhook errors / Get user-sent content with webhook / Get images, videos, audio, and files / Get a preview image of the image or video / Get user profile",14,https://developers.line.biz/en/docs/messaging-api/receiving-messages/
messaging-api,messaging-api/retrying-api-request,Retry failed API requests,Flow of retrying API requests / Specify the retry key always / Retry API requests by status code / Related pages,4,https://developers.line.biz/en/docs/messaging-api/retrying-api-request/
messaging-api,messaging-api/rich-menus-overview,Rich menus overview,What is rich menu / Rich menu structure / Tools for setting rich menus / Set rich menus with LINE Official Account Manager / Set rich menus with the Messaging API / Scope of rich menus / Display priority of rich menus / When rich menu setting changes take effect / When users who are not friends with your LINE Official Account open the chat screen / Rich menu insights / Rich menu API reference,11,https://developers.line.biz/en/docs/messaging-api/rich-menus-overview/
messaging-api,messaging-api/secure-message-sample,Sample code and data for generating secure messages,Sample data / Timestamp is zero / Timestamp is one / Timestamp is 65535 / Timestamp is 65536 / Timestamp is 9223372036854775807 / Timestamp is 18446744073709551615 / Sample code,8,https://developers.line.biz/en/docs/messaging-api/secure-message-sample/
messaging-api,messaging-api/send-coupons-to-users,Create coupons and send them to users,Steps to send coupons using the Messaging API / Create a coupon / You can't edit coupons you have created / Send a coupon / Discontinue a coupon / Check the list of created coupons / Get details of a coupon / Check the number of views and uses of sent coupons / Coupon image display size,9,https://developers.line.biz/en/docs/messaging-api/send-coupons-to-users/
messaging-api,messaging-api/sending-messages,Send messages,Messaging types / Reply to messages and actions from users (reply messages) / Send messages at any time / Send narrowcast messages / Prepare audience or request ID / Begin sending narrowcast messages / Example request to send a narrowcast message / Check the status of a narrowcast message / Send quote messages,9,https://developers.line.biz/en/docs/messaging-api/sending-messages/
messaging-api,messaging-api/sharing-bot,Gain friends of your LINE Official Account,Use QR code / Share the LINE ID of your LINE Official Account / Use the Add Friend button or link / Add Friend button by LINE Social Plugins / Add friend button by LINE Official Account Manager / LINE URL scheme for profile page / Encourage users to recommend your LINE Official Account to friends on LINE / Prompt users to add your LINE Official Account as a friend at LINE Login / Learn more,9,https://developers.line.biz/en/docs/messaging-api/sharing-bot/
messaging-api,messaging-api/ssl-tls-spec-of-the-webhook-source,SSL/TLS specification of the webhook source,Supported cipher suites / Supported SSL/TLS protocol versions / Supported HTTP versions,3,https://developers.line.biz/en/docs/messaging-api/ssl-tls-spec-of-the-webhook-source/
messaging-api,messaging-api/sticker-list,Stickers,Send a sticker / Sticker definitions,2,https://developers.line.biz/en/docs/messaging-api/sticker-list/
messaging-api,messaging-api/stop-using-line-official-account,Stop using your LINE Official Account,,0,https://developers.line.biz/en/docs/messaging-api/stop-using-line-official-account/
messaging-api,messaging-api/stop-using-messaging-api,Stop using the Messaging API,Stop using webhooks / Revoke channel access tokens / Display after stopping use of the Messaging API,3,https://developers.line.biz/en/docs/messaging-api/stop-using-messaging-api/
messaging-api,messaging-api/switch-rich-menus,Switch between tabs on rich menus,1. Prepare rich menu images / 2. Create rich menu A / 3. Upload rich menu A image / 4. Create rich menu B / 5. Upload rich menu B image / 6. Set rich menu A as default / 7. Create rich menu alias A / 8. Create rich menu alias B / 9. Stop displaying rich menu / When the intended rich menu isn't displayed / You'll still see the rich menu after you clear the default / You set a new default rich menu but you see a different rich menu,12,https://developers.line.biz/en/docs/messaging-api/switch-rich-menus/
messaging-api,messaging-api/technicalcase/boldly,A LINE MINI App case study of an on-demand autonomous bus reservation system,The service provider’s thoughts on developing the system / Image / System overview / Optimizing operations by migrating to AWS / Running costs of cloud infrastructure / Exploring a boarding authentication system using facial recognition with data registered through LINE / A message for those developing new services / Related links,8,https://developers.line.biz/en/docs/messaging-api/technicalcase/boldly/
messaging-api,messaging-api/technicalcase/evolany-ai,Technical case study of anybot for ChatGPT: achieving smoother communication by fully leveraging ChatGPT,Development background of anybot for ChatGPT / Image / System overview / Customer support system using AWS and ChatGPT / Improving infrastructure operation efficiency and enhancing security with AWS / Future outlook / Requests for the LINE API / A message for those developing new services / Related links,9,https://developers.line.biz/en/docs/messaging-api/technicalcase/evolany-ai/
messaging-api,messaging-api/technicalcase/heptagon,A case study of developing a LINE bot to handle inquiries related to relocation and settlement,The service provider’s thoughts on developing the system / Image / System overview / Achieving minimal development hours and operating costs with AWS / Ongoing cloud infrastructure and operational costs / Operational tools supporting the infrastructure / Solving local challenges with the LINE API / A message for those developing new services / Related links,9,https://developers.line.biz/en/docs/messaging-api/technicalcase/heptagon/
messaging-api,messaging-api/technicalcase/playnext-lab,Technical case study of Smart Public Lab: LINE utilization strategy supporting administrative digital transformation,Service overview and the challenges we want to solve / Image / System Overview / Improving administrative services using acquired data / Background to selecting AWS for system construction / Future outlook for municipal digital service counters / Requests for LINE API development / A message for those developing new services / Related links,9,https://developers.line.biz/en/docs/messaging-api/technicalcase/playnext-lab/
messaging-api,messaging-api/technicalcase/resortbaito-dive,"A case study on the development of \""Resort Baito Dive\"" to enhance temporary staff satisfaction",Service overview and issues to address / Image / System Overview / Technologies that support Resort Baito Dive and their impacts / Future outlook for Resort Baito Dive / Requests for the LINE API / A message for those developing new services / Related Links,8,https://developers.line.biz/en/docs/messaging-api/technicalcase/resortbaito-dive/
messaging-api,messaging-api/technicalcase/skillbox,"SkillBox technical case study: LINE notifications greatly increased usage rate of engagement surveys, even for employees without email addresses","SkillBox, a praise-based mentor system / Image / System overview / Technical architecture of AWS-based projects / Building response habits and contributing to lower turnover / Future prospects for SkillBox feature improvements / Requests for the LINE API / A message for those developing new services / Related Links",9,https://developers.line.biz/en/docs/messaging-api/technicalcase/skillbox/
messaging-api,messaging-api/technicalcase/softbank,Introducing infrastructure as low code for LINE-based service development case study on improving development efficiency with CNAP,"What is CNAP and how does it shorten application development period? / Image / System overview / Automated deployment to Azure environments using CNAP / Performance and cost optimization using Azure Kubernetes Service / Components of CNAP, including AKS / Future goals / A message for those developing new services / Related links",9,https://developers.line.biz/en/docs/messaging-api/technicalcase/softbank/
messaging-api,messaging-api/text-character-count,Character counting in a text,,0,https://developers.line.biz/en/docs/messaging-api/text-character-count/
messaging-api,messaging-api/try-rich-menu,Play with rich menus,Add Rich Menu Playground / Common features of Rich Menu Playground / Rich menu layout / Action detail / Actions available on Rich Menu Playground / Test message action / Test postback action (1) / Test postback action (2) / Test postback action (3) / Test URI Action / Test datetime picker action / Test rich menu switch action,12,https://developers.line.biz/en/docs/messaging-api/try-rich-menu/
messaging-api,messaging-api/unit-based-statistics-aggregation,Get statistics of sent messages,What are message statistics / Notes on aggregated statistics / Assign a unit name / Maximum number of unit name types / Get statistics per unit / Example of getting statistics of a message containing a URL / 1. Send a message by assigning a unit name / 2. Get and aggregate statistics / Get statistics on narrowcast messages or broadcast messages,9,https://developers.line.biz/en/docs/messaging-api/unit-based-statistics-aggregation/
messaging-api,messaging-api/use-loading-indicator,Display a loading animation,Display a loading animation / Example request,2,https://developers.line.biz/en/docs/messaging-api/use-loading-indicator/
messaging-api,messaging-api/use-membership-features,Use membership features,Endpoint for getting membership information / Get a user's membership subscription status / Get a list of users who have joined the membership / Get membership plans being offered / Webhook membership event,5,https://developers.line.biz/en/docs/messaging-api/use-membership-features/
messaging-api,messaging-api/use-per-user-rich-menus,Use per-user rich menus,What is per-user rich menu / Set a per-user rich menu / 1. Create a rich menu and attach an image / 2. Prepare a user ID / 3. Link the rich menu to the user / 4. Unlink the rich menu from the user / Allow users to switch between rich menus,7,https://developers.line.biz/en/docs/messaging-api/use-per-user-rich-menus/
